3
2000 776 1164
-0.03068178705871105 0.02166767045855522 3.091991940262773e-11 
0.04563533514738083 0.006067845039069653 0.07023092359304428 
-0.03559913113713264 0.03100000135600567 0.0502910427749157 
-0.03115971013903618 0.03344786912202835 0.1698155105113983 
-0.002506505232304335 -0.04536793753504753 0.170612096786499 
0.01588605344295502 0.04328759014606476 0.03937244415283203 
0.04149122536182404 -0.01982673071324825 0.0291326679289341 
0.01164301112294197 0.04461105167865753 0.06040873378515244 
-0.02026689425110817 -0.03481950610876083 0.0001669321209192276 
0.02752513438463211 -0.03655276075005531 0.02167082764208317 
-0.01301897875964642 0.04385203868150711 0.1487285941839218 
-0.03642570972442627 -0.02711545303463936 0.1413576304912567 
0.0152416005730629 0.04336411133408546 0.1261678338050842 
-0.0321594625711441 -0.03254768997430801 0.144732266664505 
0.0242016538977623 0.03888820856809616 0.1465104520320892 
-0.006066313479095697 0.04344027489423752 0.1625055968761444 
-0.01580204628407955 -0.0431424155831337 0.03692349046468735 
-0.0404292419552803 -0.02145921438932419 0.1190418675541878 
0.01969864964485168 0.03911173716187477 0.1592975854873657 
0.003996128682047129 -0.04555203765630722 0.09139913320541382 
-0.04175858199596405 -0.01844605058431625 0.04862544313073158 
0.03111633285880089 0.03100719675421715 0.1659491658210754 
0.03627049550414085 -0.02810863219201565 0.000336212309775874 
0.03637713566422462 -0.01342329569160938 0.1540500074625015 
0.04455514997243881 -0.01093766931444407 0.1083727478981018 
0.04172368720173836 0.01917865872383118 0.1207829564809799 
-0.04605232179164886 -0.007019939832389355 0.05660410970449448 
0.007517307065427303 0.04404992610216141 3.091991940262773e-11 
-0.007088088430464268 0.01954887993633747 0.1540500074625015 
-0.004592199809849262 -0.04573626071214676 0.02592704072594643 
0.02759870141744614 0.03696776553988457 0.05453026294708252 
-0.0300829354673624 -0.03429657593369484 0.1158766448497772 
0.03497787564992905 0.03003376349806786 0.05640450492501259 
0.02209074981510639 0.04031306877732277 0.007411082275211811 
0.03581389784812927 -0.0286104828119278 0.02723918668925762 
0.01809589937329292 -0.04212584346532822 0.06120002269744873 
0.02093478478491306 -0.03852351009845734 0.1502413153648376 
0.04527320340275764 0.007944165728986263 0.1024000644683838 
-0.01427609287202358 -0.04370197281241417 0.01982814073562622 
-0.03840143978595734 0.02083472348749638 0.1607044339179993 
